,RQ_1_2_PAT_PChg,RQ_1_2_Operating_Profit_PChg,RQ_1_2_Total_Exp_PChg,RQ_1_2_Ebit_PChg,RQ_1_2_Ebitda_PChg,RQ_1_2_Close_PChg,RQ_2_3_PAT_PChg,RQ_2_3_Operating_Profit_PChg,RQ_2_3_Total_Exp_PChg,RQ_2_3_Ebit_PChg,RQ_2_3_Ebitda_PChg,RQ_2_3_Close_PChg,RQ_3_4_PAT_PChg,RQ_3_4_Operating_Profit_PChg,RQ_3_4_Total_Exp_PChg,RQ_3_4_Ebit_PChg,RQ_3_4_Ebitda_PChg,RQ_3_4_Close_PChg,RQ_4_5_PAT_PChg,RQ_4_5_Operating_Profit_PChg,RQ_4_5_Total_Exp_PChg,RQ_4_5_Ebit_PChg,RQ_4_5_Ebitda_PChg,RQ_4_5_Close_PChg
SRSLTD,523.0769230769231,394.85211830535565,266.54910865259194,384.81878985845384,395.55751220683584,-39.285714285714285,149.71401334604383,391.16607773851587,-24.678869036789052,346.30336688649777,395.16448672215614,inf,-61.947945950847924,-73.47427619245991,24.331538705153147,-72.50954198473282,-74.87051792828684,-100.0,403.7460027409776,-2160.5150214592272,86.99661590524535,-2413.4657836644587,-1229.3588301462319,-7.526881720430119
SALONA,57.62711864406781,47.59615384615383,23.89958734525448,71.42857142857144,41.74311926605503,-15.868596881959911,227.77777777777777,0.48309178743962466,4.080171796707218,11.504424778761074,5.314009661835764,-56.450048496605234,-43.75000000000001,-6.756756756756772,44.16924664602684,-11.718750000000009,-6.756756756756772,115.35248041775456,-69.23076923076923,-24.48979591836734,-8.151658767772522,-36.0,-24.48979591836734,59.583333333333336
GODREJAGRO,266.39879457559016,211.51241534988716,30.274999008893534,230.95993081579712,166.410149750416,-2.8927563499529527,-42.155723416618244,-41.32450331125829,-5.150284525331532,-42.337101063829785,-34.62950373895309,10.107898144151912,-54.29557827645731,-48.54611540208996,-13.289859797848056,-49.373053942607086,-44.30561865818567,inf,23.01535445932702,17.06409006293768,6.846738044917207,19.403135048231515,17.06409006293768,
GUJAPOLLO,-15.508021390374333,-70.18072289156628,-33.43434343434344,-651.5151515151515,792.5925925925926,-4.3371118777723074,1000.0,176.66666666666669,-58.01526717557252,-126.61290322580645,-85.32608695652173,-16.45048383775993,-108.6734693877551,-22.077922077922082,7.425968109339403,-73.72881355932202,-65.54307116104869,0.020593080724869418,-81.24401913875597,-47.61904761904761,-5.428694528220602,-61.5321923390383,-58.47589424572317,36.136809643958514
BARTRONICS,-48.43225083986562,-83.12020460358056,36.01789709172258,-193.33333333333331,-259.90566037735846,inf,141.35135135135133,162.41610738255034,-5.960729312762971,-231.63972286374138,-172.97762478485373,-100.0,-13.853317811408608,-78.12041116005874,16.885245901639347,-13.226452905811625,-10.477657935285063,-9.246575342465752,-66.08764311093564,19.055944055944053,-3.09769658459095,-142.10970464135022,-162.70531400966183,4.285714285714283
VENUSREM,-1835.1851851851852,-46.97910784867306,11.124370193582605,-60.0891861761427,-45.490196078431374,-36.146341463414636,-43.1578947368421,3.810082063305992,2.6820966643975477,-7.142857142857137,3.8998835855646203,5.452674897119338,11.764705882352938,-9.973614775725597,23.903508771929825,8.539325842696627,-9.910854745673836,5.882352941176476,-81.23620309050773,3.1573217201959625,-3.5313262815297017,0.9070294784580506,2.0877944325481828,-5.990783410138257
ALCHEM,1109.2307692307693,434.2424242424242,-368.05970149253733,667.1497584541063,350.00000000000006,,-110.14040561622464,-134.0909090909091,-80.24764150943396,-117.79879621668098,-140.57971014492753,,-42833.33333333333,363.15789473684214,92.72727272727272,3910.344827586208,-671.5976331360947,-100.0,-100.5281690140845,-33.43949044585988,-3.296703296703285,-93.97089397089397,-159.2982456140351,-26.490066225165563
BINANIIND,223.77049180327876,134.48275862068965,-17.75510204081633,202.4590163934426,244.55445544554456,-39.978331527627304,-4166.666666666667,480.0,20.68965517241381,-4166.666666666667,-539.1304347826087,90.96551724137929,-66.66666666666666,-71.26436781609196,-86.44407345575961,-66.66666666666666,-28.125,-1.5614392396469865,-98.99553571428572,-81.29032258064515,107.55370755370754,-99.28514694201748,-97.5478927203065,0.3405994550408719
BALMLAWRIE,-55.78169414440023,-33.774756826438534,10.110013242334723,-47.45878534210301,-45.32616544973121,-3.296449976947905,115.4053392113642,38.05209513023782,12.2809024104309,85.94345616264295,80.46626122212568,-20.796056235165242,56.1973986228003,97.53914988814319,2.867815753867874,60.899565550728326,51.48058784821232,25.9369970108071,-12.575250836120395,-26.462984723854287,-19.588457899716175,-15.284693656635625,-13.376401292038759,-0.4121822761621276
PATELENG,1108.0058224163026,-81.37243885080721,13.672849549842722,-70.40028905463649,-68.65106244198591,-22.657252888318364,-126.37236084452977,417.1832623014336,13.022956447114357,180.63301224016806,165.42149420695165,6.130790190735694,451.906779661017,-41.07305936073059,-30.398702988672483,-9.50383430556466,-8.15802348336595,-11.138014527845023,-118.11204911742132,-59.6944878991442,-30.97594015961363,-56.579771187887765,-55.5603869985868,5.089058524173028
BSLIMITED,-98.17567190031849,-99.35565738456114,-99.2769205956669,-98.21351610616024,-99.35835965703971,,3188.3785025264124,7013.841524573721,5914.874696847211,3438.0718150516477,7041.188318227594,-100.0,-35.30460624071322,-35.510996119016816,-44.47935368043089,-21.56635802469137,-36.0180412371134,inf,18.402533427163956,23.482428115015985,-54.788961038961034,21.405152224824356,40.325497287522595,-100.0
PSL,-39.26712471372059,-54.26742532005691,-45.253069781371664,-30.29868578255675,-64.00287976961843,inf,52.86441756842775,47.84437434279706,40.8860759493671,33.19541693189051,303.7790697674419,-100.0,-22.591771372259178,-29.867256637168143,7.385591300407788,-22.591771372259178,-72.6550079491256,22.972972972972965,24.0904922042189,65.56776556776558,28.239395700174313,24.0904922042189,165.96194503171245,-25.999999999999996
SEZAL,-75.86618876941458,-87.14090287277702,-55.901794145420205,-80.59895833333333,-88.50889192886457,,-1349.2537313432833,1098.3606557377047,233.01886792452828,-767.8260869565217,-474.87179487179486,,204.5454545454546,238.88888888888889,18.215613382899637,69.11764705882351,30.0,,2100.0,-80.21978021978022,20.0892857142857,36.00000000000001,20.967741935483872,
BHUSANSTL,-109.90123234888776,8.525161476279699,1.6757262150019738,56.08839638262641,2.2274283654712517,-27.935723114956744,1222.4714696402125,25.115974100483573,-1.7102636886925058,62.16048745223589,35.321660244842214,-42.255531763026404,243.85176626655542,6.685670315833637,1.1953741206565676,31.858105807857285,7.383030726256997,8.268933539412664,-68.55120346133918,120.35452793834298,6.476608228614879,-204.68282252316465,104.95205381422639,-4.289940828402354
GUJGASLTD,84.06368460955268,11.641589939366712,0.37062529782389403,43.744297792105115,32.000343997248024,-12.493999039846377,9.916666666666671,11.363977392087229,10.176462009625196,17.268188302425113,11.262080183714472,-0.8744274582118744,-1.7681728880157142,-1.3470837856508389,15.36487907465826,-2.1359765461398874,-1.1819213313161876,0.3581875708912901,-41.466219453761376,-24.887884066565363,-1.6073896885372152,-32.12678258397688,-23.817756167837196,12.71785209609044
RCOM,-97.93784490270113,-38.46153846153847,1.837270341207349,64.0,-38.46153846153847,-36.7816091954023,4681.944444444444,-72.63157894736842,-5.223880597014925,-151.0204081632653,-72.63157894736842,-39.83402489626556,-92.32818327117741,5.555555555555555,-16.77018633540373,16.666666666666664,5.555555555555555,88.28125,94.91173416407062,-124.86187845303867,-75.91022443890274,-104.86111111111111,-130.2013422818792,-10.697674418604654
TIRUMALCHM,-14.45165698667578,-14.825891903439445,-18.448932727936963,-14.834926151172889,-13.351107465135353,-16.762598378949832,-32.308048103607774,-30.05080693365212,1.963601532567064,-31.86325292289477,-30.432301326865463,-22.395679026413546,3.742802303262961,6.357279084551812,-4.385875648722909,5.726803317164758,5.4143480222589995,48.70204690253488,39.81885273398189,22.770731707317076,-5.3457907917549585,25.04402269614556,23.863636363636353,77.3104194207427
NAVKARCORP,10.511590727418062,46.91211401425177,24.289503599848413,33.91544117647059,33.34216803604561,-19.680426098535282,-5.299015897047699,-10.473152578415732,-4.539699764876104,-9.734513274336273,-8.688286544046475,2.8203723986856546,10.636515912897835,1.1290322580645016,11.968408262454428,-0.5500550055005579,-0.38572806171648166,-9.648688767936665,1.4012738853503113,10.451306413301673,-14.241055922195201,1.4225941422594086,3.2868525896414353,14.407019530144346
OMAXAUTO,-96.05163249810175,-46.53465346534654,-16.666666666666664,-61.032388663967616,-47.253634894991926,,5.52884615384615,-15.238515901060069,13.159940631846775,4.2194092827004255,0.40551500405515584,-100.0,280.4878048780488,65.01457725947522,2.9467403958090888,106.08695652173917,66.8470906630582,52.47058823529412,-114.94305239179955,-200.07293946024797,6.114885731933282,-155.12282804074295,-233.99818676337262,-11.149825783972126
ARIES,-138.2882882882883,-71.41141141141141,-33.358697306346066,-73.92657125077784,-71.41141141141141,inf,-3.338171262699558,-7.448582545858811,1.9233752132774853,-7.749712973593578,-7.448582545858811,-100.0,118.73015873015873,93.02575107296136,50.34981343283581,97.28199320498302,93.02575107296136,-0.5347593582887586,-360.33057851239664,137.75510204081633,2.2169249106078657,84.72803347280335,79.23076923076923,-3.140174813855613
MARKSANS,220.3233256351039,59.03165735567968,-0.052562417871211624,119.44444444444449,87.61552680221811,-16.74565560821484,-22.95373665480427,-6.689834926151169,11.062463514302392,-7.070707070707079,-5.994787141615983,-20.775969962453075,325.75757575757575,80.69073783359497,-0.7675597393193355,192.13114754098365,80.69073783359497,-5.999999999999994,13.793103448275875,-18.749999999999996,54.994388327721666,-25.24509803921569,-19.162436548223347,3.785103785103778
TATAMTRDVR,-337.5585070208425,13.941712007757365,-16.776851888560422,109.42832992735094,48.67824436006256,-13.447899618112386,-372.2243397767493,-19.4861711509824,26.818931042120468,32.31638258112011,21.391240687892733,-24.907824662023753,-162.19099221131054,362.25355877831987,12.346097419856166,296.3638404129959,234.4131114838827,9.806567701304534,-36.77336473610963,-566.3549945457379,43.04532069081105,-279.9737426782468,-23.381269973600112,-15.571591340676033
SNOWMAN,-60.63829787234042,9.083665338645408,7.1301247771835925,-36.2862010221465,-11.596958174904943,-6.368715083798886,596.2962962962962,-4.271548436308152,7.002724795640328,81.73374613003097,19.094339622641503,-21.970357454228424,-107.3972602739726,36.99059561128525,4.113475177304973,-1714.9999999999998,33.70332996972755,14.814814814814811,77.18446601941747,3.6836403033586116,-8.7024087024087,-66.66666666666666,5.76307363927429,-19.887730553327984
TVSELECT,2781.25,99.07407407407408,76.62368541380889,23.951048951048953,81.7351598173516,-100.0,-97.94079794079794,-53.97727272727273,-9.888008965875287,0.5272407732864562,-41.28686327077748,inf,31.472081218274102,-24.30107526881721,25.55769389951163,-25.71801566579634,-23.72188139059304,-100.0,146.25,85.25896414342633,10.019807390205585,135.69230769230768,89.53488372093021,61.51269885570751
ASIANPAINT,10.387126960554957,5.025720688601409,-3.6314502724089355,6.5772777814114685,5.822242220432917,12.857015351660117,-7.07034425392745,-4.001955751130669,7.967992258055193,-5.427306017418844,-4.731177943731252,-3.2887354337505315,11.726687084169402,13.610798650168727,-3.913105329081825,14.366563852966987,13.078973887974705,2.3681187593885262,18.082055119092157,20.60192938969652,10.60365338859467,16.348132418061788,14.74049354527091,2.6066458135001587
PNCINFRA,-8.070301291248207,-19.569945932508862,1.356255330534979,-12.23006786865017,-12.079976126529399,-17.759407069555305,19.836664517515572,142.80971782103518,47.20710962310137,178.48415425735013,132.93479772000555,-13.850687622789778,458.9189189189189,66.96900982615269,77.48503517280551,97.9591836734694,60.200445434298466,48.342440801457194,-44.14625964441463,-23.614318706697464,-24.88430864157012,-33.75062593890836,-21.85868430212322,-4.155027932960886
NUTEK,231.15789473684208,298.44097995545656,81.30841121495328,286.24454148471614,293.2885906040268,-48.484848484848484,-63.76811594202898,-64.921875,-48.1421647819063,-64.5784996133024,-65.02347417840375,inf,-1494.6808510638298,-1149.1803278688526,150.1010101010101,-1264.8648648648648,-1139.0243902439024,-100.0,-41.614906832298146,577.7777777777778,-32.1917808219178,2120.0,459.09090909090907,0.0
SALSTEEL,1672.6937269372695,88.46153846153848,-9.649181873274516,138.40579710144928,88.46153846153848,inf,-567.2413793103449,244.11764705882345,40.594528069677175,-611.1111111111111,244.11764705882345,-100.0,-92.54498714652956,-123.52941176470588,1.2460461995590886,-92.76139410187668,-123.52941176470588,-25.73529411764706,736.5591397849463,-29000.0,21.074619937333175,1812.8205128205127,-534.5864661654135,inf
SRF,4.742112223691664,8.25065061808718,5.757317674481153,9.679787654599885,6.689698492462308,-13.22404930567988,-12.92259603520605,10.149601361641135,21.120811344930175,0.10175815478546375,4.256712508185988,-1.314859681001411,35.454038997214475,25.082637682783336,6.9815529018168325,39.07539900935607,25.769587151240607,28.55752384660309,1.4353526220614783,2.386278896346008,-0.15541998190632098,-1.7534373551676272,-0.5935932862552433,0.0292084509784713
SHILPI,0.43478260869565494,1.7965864856772107,-38.193638263292314,10.322854715378078,10.790656870270867,-100.0,-18.478260869565215,-12.206449351559767,-46.91236287439911,-18.532618100017306,-19.028591724382885,-49.65034965034965,-83.32041462485384,-84.75248847618411,-72.57106150634336,-84.40089615893325,-84.72969858035823,-83.60091743119266,-6975.971093044263,-1897.4303554274736,159.3445857080228,-1916.4746261338564,-1803.256351039261,9.851347946586047
JAGSNPHARM,-159.34959349593495,-201.6260162601626,21.380123857269247,-196.42857142857142,-220.9090909090909,-7.620817843866161,-45.333333333333336,-40.86538461538462,-15.499626214801907,-45.89371980676328,-46.07843137254902,-29.39632545931759,-41.55844155844156,-46.80306905370844,22.31027125876257,-44.800000000000004,-45.3083109919571,24.713584288052378,-8.767772511848333,0.5141388174807203,6.560571614160452,-6.947890818858567,-1.0610079575596827,-15.840220385674922
REVATHI,-201.96850393700788,-43.75917767988252,100.94017094017096,-46.52777777777778,-45.578231292517,-8.809613928841777,273.52941176470586,2995.4545454545455,6.654512306289869,2780.0,1737.4999999999995,-28.99758129535072,-351.85185185185185,-79.81651376146789,12.860082304526749,-81.203007518797,-73.15436241610738,20.58656728510088,-109.12162162162163,-131.68604651162792,15.714285714285717,-138.43930635838151,-145.15151515151516,-19.030438205195495
ATUL,-15.742594075260211,-2.3321408915795363,3.448323673774993,-11.052558591041462,-9.2152964565548,1.457870972679265,51.41688134565845,15.301023241056571,6.43585543306622,43.27438903238626,35.11890653393381,-4.470519428299877,-5.822748679891535,0.9690853756206902,2.2977400021135628,-5.572232645403375,-4.626629492879221,14.459646039914645,103.5143769968051,63.901286426883686,15.439177413733015,94.9881104810682,64.59134317251646,-1.0167104963452336
HDFCLIFE,9.61250144158691,12.848502729016085,-89.49067200309857,15.598170821655113,15.598170821655113,0.3740785564968619,67.29693227860312,56.79063743176981,-3519.6467991169975,56.79063743176981,56.79063743176981,17.733160621761655,-13.06973038701833,-11.752459484834874,-145.80384226491407,-11.752459484834874,-11.752459484834874,inf,-24.61198040145409,-21.889547860468085,16.76505312868949,-25.003061474406067,-25.003061474406067,
SUNILHITEC,-360.74700493305147,-87.87126958247678,15.037938516691604,-138.7525562372188,-92.8420130012417,-40.21739130434783,13.70192307692307,-378.46427161468614,64.27701640578299,9.838274932614546,-357.4948279104758,9.090909090909093,-9.170305676855893,3.156180004072485,-9.530295443164743,-3.511053315994793,-2.8681037632444286,-4.52830188679245,4988.888888888889,-8.954393770856504,-11.610573092788986,-4.6497210167389955,-4.09950946040644,12.288135593220332
SHYAMCENT,-5.695142378559462,-4.294478527607361,-7.387096774193545,-7.98755186721993,-7.3429951690821245,-100.0,249.12280701754383,237.24137931034483,16.32270168855535,306.7510548523207,247.3154362416107,inf,81.91489361702128,30.04484304932735,5.58637083993661,38.596491228070185,29.004329004328998,-100.0,-48.63387978142077,-42.377260981912144,15.198539479689632,-49.25816023738873,-41.51898734177215,0.6097560975609843
AURIONPRO,181.45833333333337,-5.288461538461544,-11.484257871064472,81.95446973903387,64.16938110749187,-6.4797360980207355,305.0632911392405,184.93150684931507,19.448424068767906,336.0774818401938,193.9808481532148,-9.238665526090685,811.5384615384617,-12.443778110944528,-34.421608925425716,-25.852782764811494,-22.808870116156292,59.26430517711171,-79.84496124031007,46.27192982456141,77.13750780112338,20.562770562770567,21.87902187902189,23.361344537815135
SHOPERSTOP,-52.98363811357074,-19.534432589718723,-1.6264237472903402,-29.668615984405456,-7.8278999241849805,4.804405620964671,27.09480122324159,-35.0346565847511,-9.707309898514483,-51.346737481031866,-36.21856866537718,-6.023021325956991,-174.9656121045392,56.66337611056268,12.320185025161395,74.97510786591437,45.81350255596687,15.990478161871247,486.2903225806451,68.3843085106383,-13.620197585071356,316.16022099447514,60.073363431151236,41.27796461470977
SUPERSPIN,0.2958579881656873,-5.860805860805867,-22.017300473314837,-4.857142857142855,-1.6949152542372898,-100.0,19.646017699115035,60.58823529411765,-5.3013910355486855,55.55555555555556,191.358024691358,inf,64.24418604651164,962.5,-6.109418081555643,-3314.2857142857138,-152.25806451612905,-100.0,-39.00709219858155,-80.72289156626505,-3.2977827673309124,-103.53535353535352,-403.92156862745094,-5.279503105590071
VINDHYATEL,24.962462462462458,16.849243609807,-10.482480570807136,19.251925192519266,17.028862478777604,-2.677082837136201,60.09615384615385,38.67856281649385,35.12418909716498,37.553593947036575,35.996305703070874,-18.625474843011087,-22.279308734236338,5.898876404494388,9.578980441442143,-4.2270531400966185,-3.75555555555555,12.478200209278004,14.860515021459225,-0.20387359836902497,0.007855459544387365,10.077107152353095,10.024449877750614,52.06523901080686
HERITGFOOD,-2.9254022428083926,-416.3672654690619,10.52631578947369,-3.7126715092816855,-2.094794752433337,-12.550143266475647,36.551264980026644,-114.90627789348406,4.127007733491978,31.528662420382165,25.691489361702118,-15.669928718134592,69.14414414414412,50.649932765575976,-8.157759945364536,89.53722334004026,57.0593149540518,-42.80087073701668,16.23036649214661,-7.080383173677646,0.11452404150215764,-11.56583629893238,-5.673758865248218,30.860010851871948
SAKUMA,27.58620689655173,12.430426716141001,-28.09277948493971,1.7951425554382252,1.6684045881126188,inf,-9.019607843137255,-34.98190591073582,-6.81966831877443,-9.980988593155885,-9.61357210179076,-100.0,86.13138686131384,75.26427061310778,85.0285068846816,53.80116959064327,52.00573065902577,101.47157190635451,-45.52683896620278,-16.134751773049633,-46.60923253643479,-32.344213649851625,-32.035053554040886,15.98138091543832
HAVELLS,-6.8036853295535025,-12.711058928771113,4.910480529859742,-12.127208075246621,-10.950294685234432,11.376447678589729,16.155587569458724,36.41980016779803,27.802530010859673,37.4699412622699,32.23670597972272,-13.263401191217,13.64752660507543,2.066871667120782,12.042487421487055,1.1806469626261336,1.5336134453781496,16.413122218772653,40.896358543417385,48.985154256553024,-9.931283691724415,44.368305885062775,37.81123335263463,5.0326086956521685
CONTROLPR,-7.725321888412023,-9.94518402505873,-1.532332209623046,-17.094017094017094,-10.226385636221705,-8.01255959995348,47.0031545741325,4.3300653594771195,9.313232830820773,13.702623906705542,4.1463414634146325,-6.114204607489901,-14.32432432432433,3.9049235993208904,0.6066734074823044,3.313253012048176,3.709949409780787,20.974772156914536,-13.75291375291375,-11.892296185489903,-6.196648751185576,-15.521628498727722,-12.922173274596183,15.764525993883796
ABFRL,-95.04950495049506,-30.26646248085758,13.163222958612634,-42.497412901000345,-29.710936153094647,-8.518395757374872,223.20000000000002,18.297101449275363,-7.376820034944675,11.5,20.006896551724132,-12.5253696723688,-450.0,48.38709677419355,0.3506721215663355,136.36363636363635,45.0,5.797546012269931,-50.0,25.675675675675674,1.482799525504152,43.47826086956522,21.951219512195124,-5.9976931949250325
PIIND,12.080114208935173,40.13245552159258,22.80622514605528,42.853052752129415,39.64929693961951,-14.928829643018538,-0.35146443514644493,-28.718679292717674,0.06582955059050805,-21.143534458429748,-19.83821774300491,-8.031168831168827,-8.411573098294689,-4.006113747888343,2.7126854374810776,-7.90383365821963,-7.551796003432637,29.9797434166104,20.20913948774644,21.78101427031969,-5.043458261861183,20.67559514474799,19.36956712617438,-11.582089552238806
SUNTECK,47.18817591925018,21.322134922785168,92.78169014084506,81.99713672154617,80.45936395759718,1.7342423155124984,109.67498110355251,-1945.4999999999998,72.3823975720789,54.44997236042013,55.06849315068494,33.88310648518815,-68.334131163236,-105.35188654000535,-64.98405951115835,-61.84349293398017,-61.65160748056314,-35.96841997334153,335.2083333333333,-14.582857142857147,0.9115281501340574,4330.841121495327,3560.769230769231,28.4303397419015
PATSPINLTD,-3.183023872679048,6.7946824224520075,-4.819664230058639,11.46788990825688,6.0171919770773625,-55.4806070826307,69.81981981981981,15.92465753424657,1.1373791534649373,27.485380116959075,15.754560530679937,22.016460905349785,-141.88679245283018,-45.573159366262814,-2.4643423137876383,-58.74547647768396,-45.03190519598906,16.26794258373207,-23.74100719424461,-30.863402061855666,2.685109845402764,-35.58663558663559,-30.34920634920634,28.61538461538461
ADVENZYMES,-29.434697855750493,-15.062111801242237,-6.671626984126979,-18.03814713896459,-15.740285292670928,1.6416510318949344,53.900000000000006,43.42984409799554,-9.555854643337817,40.07633587786261,34.457671957671955,-23.15732564426023,84.84288354898337,82.27334235453317,30.54172767203514,67.30523627075351,55.076923076923066,10.099206349206344,6.496062992125985,-22.779519331243474,-3.748590755355125,-0.38167938931298023,-0.10245901639344043,-22.258213789912073
CRISIL,-12.412919569347682,-13.407696597880658,8.247679872268238,-11.84924944107315,-11.39277964095482,-4.502640027594265,-1.6505761445032736,-2.9236599891716173,-6.385165117473966,5.008384572386813,4.818031430934653,0.5281267504201057,16.067232965841317,15.683327070023795,6.237594283445809,6.805970149253734,6.297395318166836,2.957653649695167,-0.16239624684230136,4.462182674692484,-6.798631023957076,2.3088199364769126,2.327935222672057,-6.34259259259259
GPTINFRA,312.12121212121207,13.385269121813048,60.59582680014475,73.76916868442292,42.408376963350776,-6.30724941114892,-18.947368421052634,3.5950110051357185,14.801993907504842,0.16168148746969563,1.0582010582010564,18.3338494890059,6.3432835820895495,-3.196022727272722,-32.52989536621824,-1.6693163751987348,-0.2930832356389048,-32.306079664570234,-24.079320113314438,-4.736129905277398,19.39765755716676,-8.242159008023346,0.23501762632196915,-1.466639124147908
SURYALAXMI,-87.11217183770883,-6.94444444444446,-26.26589288087538,6.766169154228853,-2.443181818181816,-18.49529780564263,1995.0,6.798516687268242,48.34067161727017,-1.0826771653543252,1.1494252873563382,-33.783082511676184,-16.66666666666666,2.210991787744786,-4.144881889763787,0.09852216748768262,0.2881844380403294,13.219741480611047,-53.846153846153854,21.02446483180428,-0.09439899307741076,6.060606060606061,5.407047387606322,-17.258142926592125
ASPINWALL,40.20618556701032,-140.94488188976376,5.577095138681769,-110.79545454545455,-94.5107398568019,-30.188928524243625,-120.63829787234042,-57.046223224351735,-9.15740991601191,-58.29383886255924,-53.8037486218302,-25.633719787777558,12.440191387559821,33.18318318318317,23.156489823156484,8.066581306017925,7.84780023781213,83.6189788922966,-18.67704280155642,-4.992867332382306,11.474800074390913,-9.396751740139207,-8.686210640608042,inf
HPL,-26.153846153846143,-11.069418386491556,-16.348714995320705,-18.685739830129634,-10.474809713664374,-32.38546603475513,-17.489421720733432,2.342549923195082,18.160939094930242,3.277931671283476,1.9963031423290172,-11.561299336360468,18.760469011725295,9.228187919463084,17.4660271782574,12.695109261186271,9.07258064516129,-4.598467177607468,52.6854219948849,17.961405244928248,5.1923481185621165,20.5771643663739,17.424242424242422,16.543689320388356
SWARAJENG,29.04308897593731,28.221288515406158,26.292278238672633,25.23659305993689,23.761467889908243,-7.54726392976505,3.7144515380150933,11.258278145695352,-0.5647566469953771,8.19112627986348,6.967615309126603,-2.433445271815826,-26.680851063829785,-26.824401368301015,-9.211890770826137,-26.64812239221141,-23.91737182677949,1.0823043242977208,9.30232558139535,8.674101610904577,7.34693877551022,9.33698296836983,8.301886792452825,-13.350952726032656
MADHUCON,27.397260273972613,-73.71385655276005,142.77094717668487,13.756855575868382,-12.971613366870283,-46.84431977559607,-56.676557863501486,-14.482980089916511,0.8843459285632368,-16.456662848415434,-13.758909203594683,29.166666666666657,-34.81624758220503,-9.739130434782608,-50.67135006515212,-11.847862672500838,-9.885506841664336,-27.272727272727277,14.634146341463419,-11.288248907174083,-4.485930735930746,-16.239075274880175,-13.50241545893719,-10.600706713780918
SUNDARMFIN,2.78438838648262,0.9546539379474814,13.060208239022183,-1.4081251666814958,-1.3223712678494135,-10.708866824606696,-21.202650331291405,7.495263656457219,-4.620034542314346,2.935524606065057,2.9361982646498155,11.385536810270704,36.33884438384181,6.9977617298027885,2.0788951737310017,16.82416830582398,15.56850471523287,4.8692515779981935,-15.7342908438061,-0.7003270988845156,2.9571925578581126,-3.6622039134912403,-4.2657204809777225,-0.4149249109769342
LUXIND,-40.96347607052897,-35.17110266159696,-24.230678485961775,-37.13429679238632,-35.347584581720255,12.321481046135768,72.04767063921994,56.25168782068592,13.936251920122897,63.65734064032304,59.96230479267635,12.236147757255937,38.58858858858859,29.249563699825494,32.149200710479555,31.67489555639956,29.497907949790797,27.916297515082466,-15.10516252390057,-11.217849395723595,-13.502480136956233,-12.437645493847695,-11.262376237623764,17.063413670485986
RAYMOND,-159.55156950672645,-96.6796875,-19.86089440139635,-67.62024961435984,-51.53846153846155,2.133110554163183,7.625482625482635,19.719407638347608,4.251330263847155,3.198263386396539,8.47240051347882,-15.102368906331273,-66.4344727037097,-4.552893914596025,-0.13078733978551502,-5.5623889572229155,0.042808219178088885,30.203780089884884,-1025.487256371814,5364.227642276422,22.259812832424426,188.86695617844455,101.81425485961124,12.067062232647983
ALPA,-172.09302325581396,-132.7922077922078,39.52802359882007,-120.72289156626506,-111.83035714285714,-8.608490566037732,66.81034482758622,71.11111111111111,-1.667875271936176,54.27509293680299,52.380952380952394,45.45454545454546,85.6,520.6896551724138,30.463576158940388,80.53691275167785,70.93023255813954,inf,-1236.3636363636365,-72.89719626168224,-47.2291562656016,-51.935483870967744,-47.878787878787875,
RJL,-655.5555555555557,120.28112449799195,-8.827345714054015,196.9879518072289,112.4770642201835,-9.420638741775003,-107.12111990261717,-81.22879758763663,-18.604574408396317,-86.95993715632365,-80.15294974508376,-7.961595273264399,70.96774193548387,60.98300970873787,18.703232125367293,63.30981398332265,57.09382151029748,92.4936025021325,89.9209486166008,78.54821235102925,59.39178219058326,87.60529482551142,73.24083250743311,3.4716092968520194
RADICO,38.54928341620357,37.050954456636106,2.6482871834488013,26.197649894546554,22.594961493277644,24.55981941309256,-2.3421879463010575,-11.927455652634372,1.77891348681786,-7.069858602827958,-6.275997063861018,13.048656005444037,22.4125874125874,14.907210222087027,6.416525035952418,17.754698318496555,15.370501058574455,76.30473905218956,11.327364733359284,6.049362800451674,9.4872749134007,6.234676007005245,5.353159851301107,37.25813091807327
WABAG,-54.15407854984894,-36.76059367605937,-36.31986559580396,-41.40154772141015,-39.639270342283254,-20.899174227750024,-35.634419056878954,-9.833204034134988,19.23875601592847,-31.43699336772291,-30.37956621004566,-19.68394333906493,30.769230769230766,-8.952851845311672,-8.979119877254229,21.247319513938514,20.371006526966678,3.535096642929811,74.29362880886427,53.677069199457264,41.56069000251825,61.221549985594926,57.18142548596112,-14.36038913895747
PLASTIBLEN,-27.397260273972595,-9.037505648441032,9.52455061862891,-11.218274111675132,-9.437306158617629,4.046385393535647,158.76865671641787,100.45289855072464,-0.4955478126209948,123.35600907029476,91.43341815097543,-16.41575582594349,91.42857142857144,12.195121951219505,-3.827537419018532,16.821192052980138,12.499999999999988,6.291100394563785,-46.969696969696976,-17.10193765796124,10.983471074380159,-20.94240837696336,-15.687851971037805,-62.14736143378692
