SYMBOL,HIGH,LOW,CLOSE,R1,R2,PIVOT,S1,S2,%,>.6%,TOTTRDQTY,TOTTRDVAL,BUY,SELL
DEEPIND,164,157.5,158.35,162.4,166.45,159.95,155.9,153.45,-1.000312598,SELL,46226,7386430.7,159.35,158.95
MAHESHWARI,195,190,194.95,196.6333333,198.3166667,193.3166667,191.6333333,188.3166667,0.844900422,BUY,46000,8868200,195.95,192.3166667
MHRIL,334,325,327.35,332.5666667,337.7833333,328.7833333,323.5666667,319.7833333,-0.435950727,SKIP,45727,15082800.85,328.35,327.7833333
V2RETAIL,443.8,426.3,429.5,440.1,450.7,433.2,422.6,415.7,-0.854108957,SELL,45699,19799208.35,430.5,432.2
ORIENTLTD,327.65,317,321.8,327.3,332.8,322.15,316.65,311.5,-0.108645041,SKIP,45546,14807634.65,322.8,321.15
LOVABLE,176.9,171.05,174.25,177.0833333,179.9166667,174.0666667,171.2333333,168.2166667,0.105323631,SKIP,45505,7928363.6,175.25,173.0666667
TIMETECHNO,167.55,164,164.75,166.8666667,168.9833333,165.4333333,163.3166667,161.8833333,-0.413056619,SKIP,44874,7436170,165.75,164.4333333
ANDHRSUGAR,428,414,415.55,424.3666667,433.1833333,419.1833333,410.3666667,405.1833333,-0.866764741,SELL,44471,18673102.1,416.55,418.1833333
KOKUYOCMLN,119,115.1,118.2,119.7666667,121.3333333,117.4333333,115.8666667,113.5333333,0.652852682,BUY,44410,5245999.5,119.2,116.4333333
VSSL,159,151.45,154.6,158.5833333,162.5666667,155.0166667,151.0333333,147.4666667,-0.268788302,SKIP,44287,6919042.7,155.6,154.0166667
BYKE,199.9,193.4,194.85,198.7,202.55,196.05,192.2,189.55,-0.612088753,SELL,43743,8556657.55,195.85,195.05
PNCINFRA,173.9,169.55,170.25,172.9166667,175.5833333,171.2333333,168.5666667,166.8833333,-0.574265135,SKIP,43552,7459266.3,171.25,170.2333333
BIGBLOC,170.25,161.8,165.5,169.9,174.3,165.85,161.45,157.4,-0.211034067,SKIP,42534,7080568.7,166.5,164.85
AVADHSUGAR,380,355,356.55,372.7,388.85,363.85,347.7,338.85,-2.006321286,SKIP,42467,15414094.85,357.55,362.85
EIFFL,140,133,140,142.3333333,144.6666667,137.6666667,135.3333333,130.6666667,1.694915254,SKIP,42400,5797080,141,136.6666667
KCP,140.8,136.15,136.8,139.6833333,142.5666667,137.9166667,135.0333333,133.2666667,-0.809667674,SELL,42395,5860615.85,137.8,136.9166667
SKIPPER,217,210.5,211.5,215.5,219.5,213,209,206.5,-0.704225352,SELL,42250,9006999.95,212.5,212
SARDAEN,487.15,470,472.05,482.8,493.55,476.4,465.65,459.25,-0.913098237,SELL,41947,19965055.95,473.05,475.4
KSL,325.25,318.05,320.45,324.45,328.45,321.25,317.25,314.05,-0.249027237,SKIP,41845,13432285.5,321.45,320.25
NEWGEN,240.15,232.05,238.75,241.9166667,245.0833333,236.9833333,233.8166667,228.8833333,0.745481398,BUY,41655,9835823,239.75,235.9833333
TRENT,354.75,350,350.3,353.3666667,356.4333333,351.6833333,348.6166667,346.9333333,-0.393346287,SKIP,41479,14567849,351.3,350.6833333
ZUARIGLOB,196.85,191.5,192.9,196,199.1,193.75,190.65,188.4,-0.438709677,SKIP,41388,8019007.75,193.9,192.75
PGEL,295,283,283.55,291.3666667,299.1833333,287.1833333,279.3666667,275.1833333,-1.265161627,SELL,41239,11773198.1,284.55,286.1833333
NATHBIOGEN,528.9,515,518.5,526.6,534.7,520.8,512.7,506.9,-0.441628264,SKIP,41062,21470519.55,519.5,519.8
NDL,133.4,127.25,131.7,134.3166667,136.9333333,130.7833333,128.1666667,124.6333333,0.700904804,BUY,40261,5240448.05,132.7,129.7833333
MENONBE,116,113.5,114.1,115.5666667,117.0333333,114.5333333,113.0666667,112.0333333,-0.378346915,SKIP,40183,4609388.5,115.1,113.5333333
AGRITECH,145.4,138,142.65,146.0333333,149.4166667,142.0166667,138.6333333,134.6166667,0.445957047,SKIP,39623,5643923.3,143.65,141.0166667
SALASAR,386.7,375.05,382.95,388.0833333,393.2166667,381.5666667,376.4333333,369.9166667,0.362540404,SKIP,39583,15063302.75,383.95,380.5666667
HGINFRA,339,335,335.6,338.0666667,340.5333333,336.5333333,334.0666667,332.5333333,-0.277337559,SKIP,37971,12794774.9,336.6,335.5333333
HSIL,392.2,381.1,383.2,389.9,396.6,385.5,378.8,374.4,-0.596627756,SKIP,37857,14625559.6,384.2,384.5
NITINSPIN,102.5,100.95,101.8,102.55,103.3,101.75,101,100.2,0.049140049,SKIP,37271,3784634.5,102.8,100.75
ITDCEM,165,160.3,161.5,164.2333333,166.9666667,162.2666667,159.5333333,157.5666667,-0.472473295,SKIP,36034,5848214.1,162.5,161.2666667
SPECIALITY,136.35,131.1,132,135.2,138.4,133.15,129.95,127.9,-0.86368757,SELL,35692,4750588.3,133,132.15
ESSELPACK,267.9,255,262.65,268.7,274.75,261.85,255.8,248.95,0.305518427,SKIP,35518,9318571.35,263.65,260.85
NH,275.05,270.05,273.55,275.7166667,277.8833333,272.8833333,270.7166667,267.8833333,0.244304648,SKIP,35510,9729377.05,274.55,271.8833333
HIMATSEIDE,387.85,380,385.45,388.8666667,392.2833333,384.4333333,381.0166667,376.5833333,0.26445851,SKIP,35310,13501254.95,386.45,383.4333333
COSMOFILMS,281,271.1,278.1,282.3666667,286.6333333,276.7333333,272.4666667,266.8333333,0.493856902,SKIP,35181,9763617.85,279.1,275.7333333
BANCOINDIA,236.45,232.5,233.2,235.6,238,234.05,231.65,230.1,-0.363170263,SKIP,34421,8066355.6,234.2,233.05
TDPOWERSYS,216.3,207.4,209.6,214.8,220,211.1,205.9,202.2,-0.710563714,SELL,34337,7270720.45,210.6,210.1
SORILHOLD,389.6,389.6,389.6,389.6,389.6,389.6,389.6,389.6,-1.46E-14,SKIP,34173,13313800.8,390.6,388.6
BDL,407.75,404.65,405.15,407.05,408.95,405.85,403.95,402.75,-0.172477516,SKIP,34019,13787276.85,406.15,404.85
KIRLOSBROS,281.7,270.6,279.55,283.9666667,288.3833333,277.2833333,272.8666667,266.1833333,0.81745507,BUY,33860,9381617.95,280.55,276.2833333
KIOCL,254.6,244,245.8,252.2666667,258.7333333,248.1333333,241.6666667,237.5333333,-0.940354648,SELL,33167,8209148.6,246.8,247.1333333
ZUARI,499.5,493,494.8,498.5333333,502.2666667,495.7666667,492.0333333,489.2666667,-0.1949842,SKIP,32418,16070569.05,495.8,494.7666667
ASAHIINDIA,370,358.9,365.8,370.9,376,364.9,359.8,353.8,0.246642916,SKIP,32411,11867573.75,366.8,363.9
BHARATWIRE,117.2,113.5,115.15,117.0666667,118.9833333,115.2833333,113.3666667,111.5833333,-0.115657077,SKIP,32347,3745748.65,116.15,114.2833333
EIHAHOTELS,618,591.8,595.55,611.7666667,627.9833333,601.7833333,585.5666667,575.5833333,-1.035810231,SELL,32347,19592256.05,596.55,600.7833333
FLFL,444,435,437.45,442.6333333,447.8166667,438.8166667,433.6333333,429.8166667,-0.311443655,SKIP,32244,14105782.8,438.45,437.8166667
LAURUSLABS,507.7,501.6,505.1,508,510.9,504.8,501.9,498.7,0.059429477,SKIP,32203,16259196.05,506.1,503.8
BHAGERIA,348.5,337.5,342,347.8333333,353.6666667,342.6666667,336.8333333,331.6666667,-0.194552529,SKIP,31956,10965438.2,343,341.6666667
ZENITHEXPO,139.7,134,139.7,141.6,143.5,137.8,135.9,132.1,1.378809869,BUY,31813,4378457.7,140.7,136.8
JINDALPOLY,317.85,311.1,312.4,316.4666667,320.5333333,313.7833333,309.7166667,307.0333333,-0.440856217,SKIP,31686,9935501.75,313.4,312.7833333
ICICINIFTY,109.29,108.15,109.22,109.6233333,110.0266667,108.8866667,108.4833333,107.7466667,0.306128697,SKIP,31364,3419180.56,110.22,107.8866667
HPL,115.65,113.55,113.95,115.2166667,116.4833333,114.3833333,113.1166667,112.2833333,-0.378843072,SKIP,30997,3542974.2,114.95,113.3833333
RPGLIFE,421,408,410,418,426,413,405,400,-0.726392252,SELL,30819,12754331.2,411,412
SICAL,211.4,204.5,205.55,209.8,214.05,207.15,202.9,200.25,-0.772387159,SELL,30657,6329993.4,206.55,206.15
SCHNEIDER,115.65,113.15,113.9,115.3166667,116.7333333,114.2333333,112.8166667,111.7333333,-0.291800409,SKIP,30215,3443036.65,114.9,113.2333333
PSPPROJECT,592.95,575,579.7,590.1,600.5,582.55,572.15,564.6,-0.489228392,SKIP,30110,17508400,580.7,581.55
INOXLEISUR,261,256.7,260.1,261.8333333,263.5666667,259.2666667,257.5333333,254.9666667,0.321419388,SKIP,29368,7617090.8,261.1,258.2666667
MACPOWER,258.5,251.5,258,260.5,263,256,253.5,249,0.78125,BUY,29000,7364750,259,255
EMKAY,164.8,151.1,159.65,165.9333333,172.2166667,158.5166667,152.2333333,144.8166667,0.714961623,BUY,28982,4502007.65,160.65,157.5166667
KALPATPOWR,474,465.2,470.45,474.5666667,478.6833333,469.8833333,465.7666667,461.0833333,0.120597311,SKIP,28858,13576537.75,471.45,468.8833333
SADBHAV,393.75,384.55,389.7,394.1166667,398.5333333,389.3333333,384.9166667,380.1333333,0.094178082,SKIP,28784,11217673.2,390.7,388.3333333
APOLLO,241.7,236.5,237.15,240.4,243.65,238.45,235.2,233.25,-0.54518767,SKIP,28767,6870857.05,238.15,237.45
LIBERTSHOE,235.8,227.15,229.05,234.1833333,239.3166667,230.6666667,225.5333333,222.0166667,-0.700867052,SELL,28753,6614723.6,230.05,229.6666667
GTPL,159.45,146.65,152.85,159.3166667,165.7833333,152.9833333,146.5166667,140.1833333,-0.087155464,SKIP,28560,4357569.8,153.85,151.9833333
VRLLOG,421.9,413.6,414.8,419.9333333,425.0666667,416.7666667,411.6333333,408.4666667,-0.471886747,SKIP,28191,11751641.85,415.8,415.7666667
FSC,719,693,699.7,714.8,729.9,703.9,688.8,677.9,-0.596675664,SKIP,27010,18931298.55,700.7,702.9
STARPAPER,233.95,225.9,229.8,233.8666667,237.9333333,229.8833333,225.8166667,221.8333333,-0.036250272,SKIP,26724,6156003.5,230.8,228.8833333
SADBHIN,136,132.65,135.65,136.8833333,138.1166667,134.7666667,133.5333333,131.4166667,0.655453871,BUY,26657,3605267.45,136.65,133.7666667
HITECH,401,378,385.9,398.6,411.3,388.3,375.6,365.3,-0.618078805,SELL,26500,10374250,386.9,387.3
GANECOS,401.5,387,390,398.6666667,407.3333333,392.8333333,384.1666667,378.3333333,-0.721255834,SELL,26136,10303244,391,391.8333333
GOLDINFRA,177,169,171.5,176,180.5,172.5,168,164.5,-0.579710145,SKIP,25985,4466406.35,172.5,171.5
RUPA,449.9,429.95,431.8,444.4833333,457.1666667,437.2166667,424.5333333,417.2666667,-1.238897572,SELL,25905,11320384.15,432.8,436.2166667
MANGALAM,174.7,170.15,172.65,174.85,177.05,172.5,170.3,167.95,0.086956522,SKIP,25782,4450733.9,173.65,171.5
ORIENTREF,164.9,162,162.25,164.1,165.95,163.05,161.2,160.15,-0.490647041,SKIP,25581,4166999.5,163.25,162.05
CARBORUNIV,361.35,355,360,362.5666667,365.1333333,358.7833333,356.2166667,352.4333333,0.339109026,SKIP,25345,9101174.3,361,357.7833333
SAKSOFT,255.5,248,249.8,254.2,258.6,251.1,246.7,243.6,-0.517722023,SKIP,24843,6231452.4,250.8,250.1
SMARTLINK,105.65,104.5,104.65,105.3666667,106.0833333,104.9333333,104.2166667,103.7833333,-0.270012706,SKIP,24759,2596593.75,105.65,103.9333333
CUPID,283.9,278.05,280.3,283.45,286.6,280.75,277.6,274.9,-0.160284951,SKIP,24313,6833227.55,281.3,279.75
FMGOETZE,484,470,473.25,481.5,489.75,475.75,467.5,461.75,-0.525486075,SKIP,24190,11560464.65,474.25,474.75
TMRVL,109.75,103.4,105.45,109,112.55,106.2,102.65,99.85,-0.706214689,SELL,24145,2561946.9,106.45,105.2
FOURTHDIM,162,150,152.15,159.4333333,166.7166667,154.7166667,147.4333333,142.7166667,-1.658946461,SKIP,24000,3691600,153.15,153.7166667
NUCLEUS,471.55,459.65,461.25,468.65,476.05,464.15,456.75,452.25,-0.624798018,SELL,23951,11131516.45,462.25,463.15
VBL,659,645,647.3,655.8666667,664.4333333,650.4333333,641.8666667,636.4333333,-0.481730129,SKIP,23891,15535365.05,648.3,649.4333333
PANAMAPET,228.15,221.85,223.4,227.0833333,230.7666667,224.4666667,220.7833333,218.1666667,-0.475200475,SKIP,23307,5228598.9,224.4,223.4666667
DPL,150,142.5,148.5,151.5,154.5,147,144,139.5,1.020408163,BUY,22796,3331900.45,149.5,146
DYNPRO,186.4,179.5,182.35,186,189.65,182.75,179.1,175.85,-0.218878249,SKIP,22738,4120117.7,183.35,181.75
PRECWIRE,320,314.5,317.25,320,322.75,317.25,314.5,311.75,0,SKIP,22730,7226169.45,318.25,316.25
SHALPAINTS,154,150.15,152.7,154.4166667,156.1333333,152.2833333,150.5666667,148.4333333,0.273612783,SKIP,22478,3417086.3,153.7,151.2833333
BALAJITELE,133.4,131,132.35,133.5,134.65,132.25,131.1,129.85,0.075614367,SKIP,22332,2951371.25,133.35,131.25
ARIES,207.05,201,202.95,206.3333333,209.7166667,203.6666667,200.2833333,197.6166667,-0.35188216,SKIP,22225,4530943.4,203.95,202.6666667
ASIANTILES,483.9,472.1,474.15,481.3333333,488.5166667,476.7166667,469.5333333,464.9166667,-0.538405062,SKIP,21889,10445055.85,475.15,475.7166667
PODDARMENT,296,278.6,280.7,291.6,302.5,285.1,274.2,267.7,-1.543318134,SKIP,21834,6213445.35,281.7,284.1
SANGHVIMOV,208,201,202.95,206.9666667,210.9833333,203.9833333,199.9666667,196.9833333,-0.506577335,SKIP,21787,4425562.5,203.95,202.9833333
AURIONPRO,242.5,233.15,234.2,240.0833333,245.9666667,236.6166667,230.7333333,227.2666667,-1.021342537,SELL,21600,5117062.05,235.2,235.6166667
AGLSL,112.5,106,107.55,111.3666667,115.1833333,108.6833333,104.8666667,102.1833333,-1.042784849,SELL,21048,2294603.1,108.55,107.6833333
KDDL,567.8,521.05,555.55,575.2166667,594.8833333,548.1333333,528.4666667,501.3833333,1.35307711,BUY,21017,11457220.4,556.55,547.1333333
WORTH,103.75,95,103.75,106.6666667,109.5833333,100.8333333,97.91666667,92.08333333,2.892561983,SKIP,21000,2084700,104.75,99.83333333
NRAIL,528.1,510,511.3,522.9333333,534.5666667,516.4666667,504.8333333,498.3666667,-1.000387247,SELL,20646,10676430.95,512.3,515.4666667
LINCOLN,232.7,226.25,226.8,230.9166667,235.0333333,228.5833333,224.4666667,222.1333333,-0.7801677,SELL,20629,4687406.25,227.8,227.5833333
CENTENKA,372,365.1,366,370.3,374.6,367.7,363.4,360.8,-0.462333424,SKIP,20572,7567290.6,367,366.7
TIIL,519.9,502,512.95,521.2333333,529.5166667,511.6166667,503.3333333,493.7166667,0.260611786,SKIP,19891,10088942.7,513.95,510.6166667
GET&D,384.4,375,377.55,382.9666667,388.3833333,378.9833333,373.5666667,369.5833333,-0.378204846,SKIP,19715,7489133.45,378.55,377.9833333
BHARATGEAR,186.7,181.05,182.35,185.6833333,189.0166667,183.3666667,180.0333333,177.7166667,-0.554444646,SKIP,19431,3550018.1,183.35,182.3666667
DLINKINDIA,107.9,103,104.85,107.5,110.15,105.25,102.6,100.35,-0.380047506,SKIP,19424,2039327.7,105.85,104.25
ATULAUTO,450,440,447.7,451.8,455.9,445.9,441.8,435.9,0.403677955,SKIP,19414,8638490.05,448.7,444.9
OMAXAUTO,176,170,171.85,175.2333333,178.6166667,172.6166667,169.2333333,166.6166667,-0.444144057,SKIP,19280,3315326.95,172.85,171.6166667
PLASTIBLEN,210.85,204.1,208.25,211.3666667,214.4833333,207.7333333,204.6166667,200.9833333,0.248716303,SKIP,19052,3983080.8,209.25,206.7333333
SHREYANIND,173.95,168.5,170.9,173.7333333,176.5666667,171.1166667,168.2833333,165.6666667,-0.126619266,SKIP,19034,3251212.55,171.9,170.1166667
ALLSEC,385,369.45,380,386.85,393.7,378.15,371.3,362.6,0.489223853,SKIP,18919,7160791.8,381,377.15
MONTECARLO,560.05,526.05,553.5,567.0166667,580.5333333,546.5333333,533.0166667,512.5333333,1.274701147,BUY,18612,10096952.4,554.5,545.5333333
SREEL,259.95,250.05,250.65,257.05,263.45,253.55,247.15,243.65,-1.143758627,SELL,18157,4603568.55,251.65,252.55
TIINDIA,240.5,233,234.55,239.0333333,243.5166667,236.0166667,231.5333333,228.5166667,-0.621425041,SELL,17453,4120019.6,235.55,235.0166667
UFO,401.95,394,395.55,400.3333333,405.1166667,397.1666667,392.3833333,389.2166667,-0.407049937,SKIP,17380,6883659.2,396.55,396.1666667
CAREERP,127.1,125,125.7,126.8666667,128.0333333,125.9333333,124.7666667,123.8333333,-0.185283219,SKIP,17232,2170415.85,126.7,124.9333333
RAMASTEEL,189,186,189,190,191,188,187,185,0.531914894,SKIP,16860,3162036.25,190,187
FINPIPE,664.9,654,659.55,664.9666667,670.3833333,659.4833333,654.0666667,648.5833333,0.010108924,SKIP,16809,11120208.9,660.55,658.4833333
CANTABIL,139.9,135.5,136,138.7666667,141.5333333,137.1333333,134.3666667,132.7333333,-0.826446281,SELL,16759,2307965.25,137,136.1333333
CAPLIPOINT,614.5,598,606.75,614.8333333,622.9166667,606.4166667,598.3333333,589.9166667,0.054967706,SKIP,16487,10020325.8,607.75,605.4166667
MANGLMCEM,315.5,302.3,303.65,312,320.35,307.15,298.8,293.95,-1.139508384,SELL,16473,5027776.2,304.65,306.15
SIYSIL,683.95,637.3,645.95,674.1666667,702.3833333,655.7333333,627.5166667,609.0833333,-1.49196828,SELL,16402,10728950.7,646.95,654.7333333
TNPL,348,342.7,346.25,348.6,350.95,345.65,343.3,340.35,0.173585997,SKIP,16325,5631086.7,347.25,344.65
TAINWALCHM,136,124.45,131.25,136.6833333,142.1166667,130.5666667,125.1333333,119.0166667,0.523359714,SKIP,16070,2115205.55,132.25,129.5666667
SUPRAJIT,279,273.55,277.55,279.85,282.15,276.7,274.4,271.25,0.307191905,SKIP,15793,4376143.8,278.55,275.7
JUBLINDS,178,169.45,171.8,176.7166667,181.6333333,173.0833333,168.1666667,164.5333333,-0.74145402,SELL,15196,2652737.55,172.8,172.0833333
BRNL,183.55,179.5,180.8,183.0666667,185.3333333,181.2833333,179.0166667,177.2333333,-0.266617634,SKIP,15182,2744916.45,181.8,180.2833333
TALBROAUTO,328.4,320.5,321.9,326.7,331.5,323.6,318.8,315.7,-0.525339926,SKIP,14984,4837831.65,322.9,322.6
GPTINFRA,184.95,178,180.5,184.3,188.1,181.15,177.35,174.2,-0.358818659,SKIP,14970,2738988.2,181.5,180.15
MMP,242,233,234.6,240.0666667,245.5333333,236.5333333,231.0666667,227.5333333,-0.817361894,SELL,14400,3430350,235.6,235.5333333
JBMA,429,423,424.05,427.7,431.35,425.35,421.7,419.35,-0.305630657,SKIP,14348,6111618.2,425.05,424.35
POKARNA,193.9,188,192.7,195.0666667,197.4333333,191.5333333,189.1666667,185.6333333,0.609119387,BUY,14267,2726426.7,193.7,190.5333333
SALZERELEC,211.8,206.05,207.8,211.05,214.3,208.55,205.3,202.8,-0.359625989,SKIP,14190,2967237.4,208.8,207.55
THYROCARE,689.6,665.1,679.05,690.7333333,702.4166667,677.9166667,666.2333333,653.4166667,0.167178857,SKIP,14017,9488839.65,680.05,676.9166667
SHEMAROO,494.75,476.3,478.35,489.9666667,501.5833333,483.1333333,471.5166667,464.6833333,-0.990064854,SELL,13967,6750928.5,479.35,482.1333333
CONTROLPR,468,445.5,464.2,472.9666667,481.7333333,459.2333333,450.4666667,436.7333333,1.081512666,BUY,13963,6346264.8,465.2,458.2333333
AHLUCONT,425,419.5,420.3,423.7,427.1,421.6,418.2,416.1,-0.308349146,SKIP,13937,5856505.8,421.3,420.6
IPAPPM,318.4,313,317.35,319.5,321.65,316.25,314.1,310.85,0.347826087,SKIP,13933,4397490.3,318.35,315.25
CLNINDIA,543.4,525.6,534.15,543.1666667,552.1833333,534.3833333,525.3666667,516.5833333,-0.043664036,SKIP,13876,7411774.55,535.15,533.3833333
JAYAGROGN,335.1,325.3,333,336.9666667,340.9333333,331.1333333,327.1666667,321.3333333,0.563720556,SKIP,13840,4572599.55,334,330.1333333
GENESYS,280,271.3,274.2,279.0333333,283.8666667,275.1666667,270.3333333,266.4666667,-0.351302241,SKIP,13681,3774163,275.2,274.1666667
JYOTHYLAB,368.95,363.2,366.25,369.0666667,371.8833333,366.1333333,363.3166667,360.3833333,0.03186453,SKIP,13574,4973214.95,367.25,365.1333333
TECHNO,352.75,343.45,348.75,353.1833333,357.6166667,348.3166667,343.8833333,339.0166667,0.124407866,SKIP,13487,4692734.75,349.75,347.3166667
PRECAM,101.05,100.05,100.15,100.7833333,101.4166667,100.4166667,99.78333333,99.41666667,-0.265560166,SKIP,13167,1323356.5,101.15,99.41666667
SHARDACROP,410,393,405.5,412.6666667,419.8333333,402.8333333,395.6666667,385.8333333,0.661977658,BUY,13164,5292376.1,406.5,401.8333333
RSWM,329.8,314,315.9,325.8,335.7,319.9,310,304.1,-1.250390747,SELL,12891,4096446.4,316.9,318.9
AMRUTANJAN,296.2,285.55,286.4,293.2166667,300.0333333,289.3833333,282.5666667,278.7333333,-1.030927835,SELL,12855,3708391.6,287.4,288.3833333
WONDERLA,370.5,362.25,365,369.5833333,374.1666667,365.9166667,361.3333333,357.6666667,-0.250512412,SKIP,12669,4653992.7,366,364.9166667
MOLDTKPAC,336.95,324.45,334.8,339.6833333,344.5666667,332.0666667,327.1833333,319.5666667,0.823127886,BUY,12635,4185357.2,335.8,331.0666667
INDTERRAIN,193.85,184,188.45,193.5333333,198.6166667,188.7666667,183.6833333,178.9166667,-0.167755607,SKIP,12608,2373405.05,189.45,187.7666667
RELAXO,702.9,680.5,688.65,700.8666667,713.0833333,690.6833333,678.4666667,668.2833333,-0.29439444,SKIP,12595,8791126.15,689.65,689.6833333
SCHAND,409.5,400.5,406.05,410.2,414.35,405.35,401.2,396.35,0.172690268,SKIP,12577,5103600.75,407.05,404.35
POLYPLEX,467.65,457,464,468.7666667,473.5333333,462.8833333,458.1166667,452.2333333,0.241241494,SKIP,12474,5753031.75,465,461.8833333
AKSHARCHEM,660.9,645,649.85,658.8333333,667.8166667,651.9166667,642.9333333,636.0166667,-0.317013933,SKIP,11881,7794478.85,650.85,650.9166667
MUNJALSHOW,229.85,225.6,226.4,228.9666667,231.5333333,227.2833333,224.7166667,223.0333333,-0.38864853,SKIP,11863,2697319.05,227.4,226.2833333
MAHLIFE,450,444.15,446.5,449.6166667,452.7333333,446.8833333,443.7666667,441.0333333,-0.085779286,SKIP,11674,5226989.3,447.5,445.8833333
KOTAKNIFTY,107.7,107,107.47,107.78,108.09,107.39,107.08,106.69,0.074494832,SKIP,11566,1240354.55,108.47,106.39
HIRECT,148,145,145.65,147.4333333,149.2166667,146.2166667,144.4333333,143.2166667,-0.387552719,SKIP,11449,1663317,146.65,145.2166667
TIMKEN,700,690,699.3,702.8666667,706.4333333,696.4333333,692.8666667,686.4333333,0.411621117,SKIP,11374,7922013.1,700.3,695.4333333
SATIN,424.85,403.1,408.65,421.3,433.95,412.2,399.55,390.45,-0.861232411,SELL,10924,4520950.3,409.65,411.2
MAANALU,142.95,136.25,137.55,141.5833333,145.6166667,138.9166667,134.8833333,132.2166667,-0.983803239,SELL,10783,1497622.1,138.55,137.9166667
INDIANHUME,347.8,342.3,343.45,346.7333333,350.0166667,344.5166667,341.2333333,339.0166667,-0.309612501,SKIP,10345,3560600.2,344.45,343.5166667
NAHARCAP,138.8,134.05,135.35,138.0833333,140.8166667,136.0666667,133.3333333,131.3166667,-0.526702597,SKIP,10314,1400302.8,136.35,135.0666667
ADORWELD,403.25,388.65,392.35,400.85,409.35,394.75,386.25,380.15,-0.607979734,SELL,10241,4030259.7,393.35,393.75
STERTOOLS,406.9,399,400.1,405,409.9,402,397.1,394.1,-0.472636816,SKIP,10177,4081288.85,401.1,401
POLARIS,474.95,471.15,473.4,475.1833333,476.9666667,473.1666667,471.3833333,469.3666667,0.049313138,SKIP,9586,4532884.6,474.4,472.1666667
RADIOCITY,390,385,388.05,390.3666667,392.6833333,387.6833333,385.3666667,382.6833333,0.094578909,SKIP,9522,3695986.95,389.05,386.6833333
SHILPAMED,476.95,460.05,463.65,473.7166667,483.7833333,466.8833333,456.8166667,449.9833333,-0.692535608,SELL,9226,4316160.25,464.65,465.8833333
ARROWGREEN,354.8,340.05,344.5,352.85,361.2,346.45,338.1,331.7,-0.562851782,SKIP,9106,3169954.35,345.5,345.45
ELECTHERM,160,155.65,157.8,159.9833333,162.1666667,157.8166667,155.6333333,153.4666667,-0.010560777,SKIP,9023,1416177.85,158.8,156.8166667
DHANUKA,601.25,592.4,595.75,600.5333333,605.3166667,596.4666667,591.6833333,587.6166667,-0.120152006,SKIP,8778,5242797.2,596.75,595.4666667
NAVNETEDUL,151,147.5,147.8,150.0333333,152.2666667,148.7666667,146.5333333,145.2666667,-0.649787139,SELL,8753,1301575.15,148.8,147.7666667
INFINITE,501.45,493.25,498.15,501.9833333,505.8166667,497.6166667,493.7833333,489.4166667,0.107177546,SKIP,8708,4337675.2,499.15,496.6166667
NIACL,679.75,665,665.6,675.2333333,684.8666667,670.1166667,660.4833333,655.3666667,-0.674011988,SELL,8560,5732585.85,666.6,669.1166667
KAMDHENU,244.45,236.1,238.5,243.2666667,248.0333333,239.6833333,234.9166667,231.3333333,-0.493706974,SKIP,8490,2044556.25,239.5,238.6833333
AARTIDRUGS,578.75,565,572.75,579.3333333,585.9166667,572.1666667,565.5833333,558.4166667,0.101951646,SKIP,8421,4814939.4,573.75,571.1666667
VERTOZ,269,264,269,270.6666667,272.3333333,267.3333333,265.6666667,262.3333333,0.623441397,BUY,8400,2246460,270,266.3333333
GLOBALVECT,125,122,122.6,124.4,126.2,123.2,121.4,120.2,-0.487012987,SKIP,8364,1031436.45,123.6,122.2
GRINDWELL,509,498.5,499.75,506.3333333,512.9166667,502.4166667,495.8333333,491.9166667,-0.530767955,SKIP,8264,4151823.15,500.75,501.4166667
PREMEXPLN,370,358.4,366.75,371.7,376.65,365.05,360.1,353.45,0.465689632,SKIP,7891,2875164.2,367.75,364.05
VISHNU,296,286.6,291.05,295.8333333,300.6166667,291.2166667,286.4333333,281.8166667,-0.057231157,SKIP,7850,2284075.85,292.05,290.2166667
PPAP,588,560.7,569.85,585,600.15,572.85,557.7,545.55,-0.523697303,SKIP,7355,4235062.35,570.85,571.85
KIRLOSENG,340.5,332.5,334.2,338.9666667,343.7333333,335.7333333,330.9666667,327.7333333,-0.456711676,SKIP,7330,2467399.75,335.2,334.7333333
KOTAKPSUBK,278,272.1,273.52,276.98,280.44,274.54,271.08,268.64,-0.37153056,SKIP,7314,2009479.91,274.52,273.54
CREST,212.95,203,207.55,212.6666667,217.7833333,207.8333333,202.7166667,197.8833333,-0.136327185,SKIP,7111,1473548.8,208.55,206.8333333
STEL,114.5,112.4,113.15,114.3,115.45,113.35,112.2,111.25,-0.17644464,SKIP,7080,804095.55,114.15,112.35
THANGAMAYL,573.95,535.1,569,583.6,598.2,559.35,544.75,520.5,1.725216769,SKIP,7028,3903540.5,570,558.35
SILINV,417.85,401,403.55,413.9333333,424.3166667,407.4666667,397.0833333,390.6166667,-0.961223822,SELL,7011,2877621.75,404.55,406.4666667
SRHHYPOLTD,158.8,155.5,157.55,159.0666667,160.5833333,157.2833333,155.7666667,153.9833333,0.169545406,SKIP,6909,1085815.7,158.55,156.2833333
POLYMED,259.9,252,258.3,261.4666667,264.6333333,256.7333333,253.5666667,248.8333333,0.610231109,BUY,6900,1765268.65,259.3,255.7333333
