SYMBOL,HIGH,LOW,CLOSE,R1,R2,PIVOT,S1,S2,%,>.6%,TOTTRDQTY,TOTTRDVAL,BUY,SELL
DEEPIND,152.9,148.0,148.55,151.63333333333333,154.71666666666667,149.81666666666666,146.73333333333332,144.91666666666666,-0.845477806207577,SELL,40997,6140333.95,149.55,148.81666666666666
DELTACORP,254.35,246.0,248.25,253.06666666666666,257.8833333333333,249.53333333333333,244.71666666666667,241.18333333333334,-0.5142933475821526,SKIP,1313165,326825750.15,249.25,248.53333333333333
DEN,108.5,101.1,102.25,106.80000000000001,111.35000000000001,103.95,99.4,96.55,-1.635401635401638,SKIP,589985,61606225.05,103.25,102.95
DENORA,545.9,528.0,545.9,551.8666666666668,557.8333333333334,539.9333333333334,533.9666666666668,522.0333333333334,1.105074700580303,BUY,61567,33430626.2,546.9,538.9333333333334
DHANUKA,599.0,581.6,596.85,603.3666666666664,609.8833333333332,592.4833333333332,585.9666666666665,575.0833333333333,0.7370108863821974,BUY,7248,4293573.2,597.85,591.4833333333332
DHFL,634.0,621.1,622.95,630.9333333333333,638.9166666666666,626.0166666666667,618.0333333333333,613.1166666666667,-0.48986981177283984,SKIP,3123695,1958318781.3,623.95,625.0166666666667
DHUNINV,410.0,377.55,381.25,401.6499999999999,422.04999999999995,389.59999999999997,369.19999999999993,357.15,-2.1432238193018396,SKIP,666,256339.15,382.25,388.59999999999997
DICIND,460.8,446.0,450.25,458.69999999999993,467.15,452.34999999999997,443.8999999999999,437.54999999999995,-0.46424229026195785,SKIP,956,434579.1,451.25,451.34999999999997
DLF,224.3,214.35,222.45,226.3833333333333,230.31666666666666,220.36666666666665,216.43333333333328,210.41666666666663,0.9453940402359747,BUY,6606949,1453098976.9,223.45,219.36666666666665
DOLLAR,420.95,412.0,415.0,419.9666666666667,424.93333333333334,415.98333333333335,411.0166666666667,407.03333333333336,-0.23638767578829642,SKIP,6568,2731404.75,416.0,414.98333333333335
DPL,166.9,156.35,157.45,164.11666666666665,170.78333333333333,160.23333333333332,153.56666666666663,149.6833333333333,-1.7370501352194705,SKIP,62525,10060196.0,158.45,159.23333333333332
DREDGECORP,609.7,591.2,603.35,611.6333333333332,619.9166666666666,601.4166666666666,593.1333333333332,582.9166666666666,0.3214632118608941,SKIP,129019,77680533.0,604.35,600.4166666666666
DTIL,299.8,285.0,286.0,295.5333333333333,305.06666666666666,290.26666666666665,280.7333333333333,275.46666666666664,-1.4699127239320113,SELL,1233,359599.95,287.0,289.26666666666665
DYNPRO,187.65,178.1,179.6,185.46666666666667,191.33333333333334,181.78333333333333,175.91666666666666,172.23333333333332,-1.2010635371779612,SELL,19841,3615836.9,180.6,180.78333333333333
ECEIND,464.0,422.0,438.55,461.0333333333333,483.51666666666665,441.51666666666665,419.0333333333333,399.51666666666665,-0.6719263145974045,SELL,26812,11869397.55,439.55,440.51666666666665
EDELWEISS,290.75,284.4,286.85,290.26666666666665,293.68333333333334,287.3333333333333,283.91666666666663,280.9833333333333,-0.16821345707655164,SKIP,1331554,381694938.7,287.85,286.3333333333333
EIDPARRY,271.0,265.0,269.5,272.0,274.5,268.5,266.0,262.5,0.37243947858473,SKIP,52869,14132342.6,270.5,267.5
EIFFL,139.9,139.0,139.3,139.8,140.3,139.4,138.9,138.5,-0.07173601147775775,SKIP,7200,1004040.0,140.3,138.4
EIHAHOTELS,593.9,575.0,578.0,589.6000000000001,601.2,582.3000000000001,570.7000000000002,563.4000000000001,-0.73845097029024,SELL,14723,8592789.2,579.0,581.3000000000001
EIHOTEL,190.45,181.3,184.0,189.2,194.39999999999998,185.25,180.05,176.10000000000002,-0.6747638326585695,SELL,294723,54823879.95,185.0,184.25
EIMCOELECO,429.0,416.1,419.1,426.70000000000005,434.3,421.40000000000003,413.80000000000007,408.50000000000006,-0.5457997152349338,SKIP,2140,901825.6,420.1,420.40000000000003
ELECTHERM,167.0,157.5,163.6,167.90000000000003,172.20000000000002,162.70000000000002,158.40000000000003,153.20000000000002,0.5531653349723278,SKIP,13061,2137961.55,164.6,161.70000000000002
ELGIEQUIP,277.15,264.65,270.35,276.7833333333333,283.21666666666664,270.71666666666664,264.2833333333333,258.21666666666664,-0.13544296004430859,SKIP,72596,19731317.1,271.35,269.71666666666664
EMAMIINFRA,297.0,286.3,288.0,294.56666666666666,301.1333333333333,290.43333333333334,283.8666666666667,279.73333333333335,-0.8378285320785047,SELL,51859,15041984.5,289.0,289.43333333333334
EMKAY,158.0,152.0,153.7,157.13333333333333,160.56666666666666,154.56666666666666,151.13333333333333,148.56666666666666,-0.5607073538926078,SKIP,19434,2997730.25,154.7,153.56666666666666
EMMBI,175.8,172.15,172.55,174.85,177.15,173.5,171.2,169.85,-0.5475504322766506,SKIP,7348,1275861.9,173.55,172.5
ENGINERSIN,155.6,153.8,154.25,155.29999999999995,156.34999999999997,154.54999999999998,153.49999999999997,152.75,-0.19411193788416886,SKIP,819071,126528407.5,155.25,153.54999999999998
ENIL,683.2,666.5,673.6,682.3666666666668,691.1333333333334,674.4333333333334,665.6666666666667,657.7333333333333,-0.12356051994267352,SKIP,8834,5908933.65,674.6,673.4333333333334
EQ30,272.39,265.0,268.77,272.43999999999994,276.10999999999996,268.71999999999997,265.04999999999995,261.33,0.01860672819291879,SKIP,67,18148.68,269.77,267.71999999999997
EQUITAS,170.6,166.5,167.9,170.16666666666669,172.43333333333334,168.33333333333334,166.0666666666667,164.23333333333335,-0.25742574257425965,SKIP,2501064,422056128.4,168.9,167.33333333333334
EROSMEDIA,168.9,163.4,164.95,168.1,171.25,165.75,162.6,160.25,-0.482654600301666,SKIP,236123,38984901.55,165.95,164.75
ESABINDIA,669.9,656.0,661.15,668.7,676.25,662.35,654.8000000000001,648.45,-0.18117309579528126,SKIP,3400,2257692.4,662.15,661.35
ESSELPACK,266.8,259.3,264.9,268.03333333333336,271.1666666666667,263.6666666666667,260.53333333333336,256.1666666666667,0.46776232616938995,SKIP,103107,26931679.45,265.9,262.6666666666667
EVEREADY,301.45,273.4,284.25,299.33333333333326,314.41666666666663,286.3666666666666,271.28333333333325,258.3166666666666,-0.739145617506676,SELL,747009,215528952.95,285.25,285.3666666666666
EVERESTIND,497.0,486.8,488.1,494.46666666666675,500.83333333333337,490.6333333333334,484.26666666666677,480.4333333333334,-0.5163394252326978,SKIP,69330,33994980.45,489.1,489.6333333333334
EXIDEIND,270.5,256.75,267.45,273.05000000000007,278.65000000000003,264.90000000000003,259.30000000000007,251.15000000000003,0.9626274065684991,BUY,16061418,4260305323.9,268.45,263.90000000000003
FAIRCHEM,407.0,399.1,404.5,407.9666666666666,411.4333333333333,403.5333333333333,400.0666666666666,395.6333333333333,0.23955063604824806,SKIP,3428,1381692.4,405.5,402.5333333333333
FDC,252.4,248.0,250.6,252.66666666666669,254.73333333333335,250.33333333333334,248.26666666666668,245.93333333333334,0.10652463382156518,SKIP,27275,6845309.95,251.6,249.33333333333334
FEDERALBNK,103.8,101.05,103.45,104.48333333333333,105.51666666666667,102.76666666666667,101.73333333333333,100.01666666666667,0.6649367499189138,BUY,15408468,1581439229.35,104.45,101.76666666666667
FILATEX,223.5,209.0,219.55,225.7,231.85,217.35,211.2,202.85,1.0121923165401505,BUY,185400,40349492.4,220.55,216.35
FINCABLES,685.7,665.0,677.8,687.3333333333333,696.8666666666667,676.1666666666666,666.6333333333332,655.4666666666666,0.24155780133103166,SKIP,28424,19165945.4,678.8,675.1666666666666
FINPIPE,657.0,651.0,654.75,657.5,660.25,654.25,651.5,648.25,0.07642338555598013,SKIP,18301,11965561.05,655.75,653.25
FLFL,438.1,427.0,437.7,441.5333333333333,445.3666666666667,434.26666666666665,430.4333333333333,423.16666666666663,0.7906048510899609,BUY,26662,11605907.7,438.7,433.26666666666665
FMGOETZE,460.2,450.3,452.4,458.3,464.2,454.3,448.40000000000003,444.40000000000003,-0.41822584195466306,SKIP,4512,2059031.45,453.4,453.3
FMNL,132.7,124.0,127.35,132.0333333333333,136.71666666666664,128.01666666666665,123.33333333333331,119.31666666666666,-0.5207655253222163,SKIP,131054,16841295.15,128.35,127.01666666666665
FORTIS,156.3,151.75,152.9,155.55,158.20000000000002,153.65,151.0,149.1,-0.48812235600390497,SKIP,4704013,721062817.8,153.9,152.65
FORTUNEFIN,244.4,226.5,238.45,246.39999999999992,254.34999999999997,236.44999999999996,228.49999999999991,218.54999999999995,0.8458447874815093,BUY,966,229870.15,239.45,235.44999999999996
FOURTHDIM,150.9,143.15,148.9,152.15,155.4,147.65,144.4,139.9,0.8465966813410091,BUY,11000,1606250.0,149.9,146.65
FRETAIL,598.0,581.4,584.45,594.5000000000001,604.5500000000001,587.95,577.9000000000001,571.35,-0.5952887150267879,SKIP,197670,116182969.6,585.45,586.95
FSC,688.5,675.0,678.05,686.0333333333333,694.0166666666667,680.5166666666667,672.5333333333333,667.0166666666667,-0.3624696921456781,SKIP,5356,3646848.25,679.05,679.5166666666667
GABRIEL,154.0,151.1,153.0,154.30000000000004,155.60000000000002,152.70000000000002,151.40000000000003,149.8,0.19646365422395737,SKIP,53859,8222676.4,154.0,151.70000000000002
GAEL,280.05,268.8,271.5,278.09999999999997,284.7,273.45,266.84999999999997,262.2,-0.7131102578167814,SELL,49993,13780186.05,272.5,272.45
GAIL,348.6,338.85,341.85,347.35000000000014,352.8500000000001,343.1000000000001,337.60000000000014,333.3500000000001,-0.364325269600716,SKIP,4033673,1383148029.7,342.85,342.1000000000001
GALLISPAT,294.4,285.0,289.9,294.5333333333333,299.16666666666663,289.76666666666665,285.1333333333333,280.3666666666667,0.04601403428045293,SKIP,2514,727820.4,290.9,288.76666666666665
GANDHITUBE,398.5,390.0,395.6,399.4,403.2,394.7,390.9,386.2,0.22802128198632737,SKIP,7593,2992828.35,396.6,393.7
GANECOS,399.95,393.2,393.95,398.2,402.45,395.7,391.45,388.95,-0.44225423300480166,SKIP,2830,1122999.75,394.95,394.7
GANESHHOUC,133.35,131.15,131.65,132.94999999999996,134.24999999999997,132.04999999999998,130.74999999999997,129.85,-0.3029155622869953,SKIP,59064,7784658.75,132.65,131.04999999999998
GATI,116.5,113.0,114.35,116.23333333333335,118.11666666666667,114.61666666666667,112.73333333333335,111.11666666666667,-0.23265958993748426,SKIP,692950,79423406.5,115.35,113.61666666666667
GAYAPROJ,209.45,200.15,203.95,208.8833333333333,213.81666666666663,204.51666666666665,199.58333333333331,195.21666666666667,-0.2770760329231503,SKIP,351884,71370448.35,204.95,203.51666666666665
GDL,171.45,163.3,170.3,173.39999999999998,176.49999999999997,168.35,165.25,160.20000000000002,1.1583011583011684,BUY,262566,43605547.0,171.3,167.35
GEECEE,154.85,150.6,151.6,154.1,156.6,152.35,149.85,148.1,-0.49228749589760423,SKIP,16740,2550264.65,152.6,151.35
GENESYS,264.35,250.0,251.95,260.8666666666666,269.7833333333333,255.4333333333333,246.5166666666666,241.0833333333333,-1.3636956805428633,SELL,268409,68558794.85,252.95,254.4333333333333
GEOJITFSL,103.5,100.5,102.8,104.03333333333333,105.26666666666667,102.26666666666667,101.03333333333333,99.26666666666667,0.5215123859191637,SKIP,103762,10608374.35,103.8,101.26666666666667
GESHIP,347.4,340.5,345.85,348.66666666666663,351.4833333333333,344.5833333333333,341.76666666666665,337.68333333333334,0.3675937122128295,SKIP,31784,10935320.7,346.85,343.5833333333333
GET&D,386.5,378.5,383.0,386.83333333333337,390.6666666666667,382.6666666666667,378.83333333333337,374.6666666666667,0.08710801393727728,SKIP,12626,4820107.65,384.0,381.6666666666667
GHCL,282.3,272.4,273.95,280.0333333333334,286.11666666666673,276.2166666666667,270.1333333333334,266.31666666666666,-0.8206118385325679,SELL,169114,46877053.85,274.95,275.2166666666667
GICHSGFIN,427.25,417.2,420.7,426.2333333333334,431.7666666666667,421.7166666666667,416.1833333333334,411.6666666666667,-0.2410781330277141,SKIP,66055,27888676.8,421.7,420.7166666666667
GICRE,698.5,692.0,696.0,699.0,702.0,695.5,692.5,689.0,0.07189072609633358,SKIP,73401,51007963.0,697.0,694.5
GIRIRAJ,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,0.0,SKIP,3600,376200.0,105.5,103.5
GLENMARK,529.9,522.5,524.3,528.6333333333334,532.9666666666667,525.5666666666667,521.2333333333335,518.1666666666667,-0.24100970381177744,SKIP,707702,371787809.4,525.3,524.5666666666667
GLOBALVECT,119.4,113.45,114.1,117.85000000000004,121.60000000000002,115.65000000000002,111.90000000000003,109.70000000000002,-1.340250756593191,SELL,5397,626339.05,115.1,114.65000000000002
GLOBUSSPR,154.0,147.35,148.95,152.85,156.75,150.1,146.2,143.45,-0.7661558960692909,SELL,84254,12703834.15,149.95,149.1
GMDCLTD,140.25,135.0,138.0,140.5,143.0,137.75,135.25,132.5,0.18148820326678766,SKIP,206227,28449123.2,139.0,136.75
GNA,545.0,530.0,530.9,540.6000000000001,550.3000000000001,535.3000000000001,525.6000000000001,520.3000000000001,-0.8219689893517823,SELL,27644,14785636.65,531.9,534.3000000000001
GNFC,500.95,483.3,498.9,505.46666666666675,512.0333333333333,494.3833333333334,487.8166666666668,476.7333333333334,0.9135960624346682,BUY,2434086,1206719812.4,499.9,493.3833333333334
GOCLCORP,505.05,496.75,496.85,502.35,507.85,499.55,494.05,491.25,-0.5404864377940123,SKIP,3454,1728075.45,497.85,498.55
GODREJAGRO,710.35,697.1,699.2,707.3333333333334,715.4666666666667,702.2166666666667,694.0833333333334,688.9666666666667,-0.4295920062658702,SKIP,282983,199259416.35,700.2,701.2166666666667
GODREJIND,605.6,587.5,596.4,605.5,614.6,596.5,587.4,578.4,-0.0167644593461899,SKIP,555865,332091763.3,597.4,595.5
GOLDINFRA,167.85,160.0,162.45,166.86666666666667,171.28333333333333,163.43333333333334,159.01666666666668,155.58333333333334,-0.6016724454415756,SELL,42043,6831307.8,163.45,162.43333333333334
GPIL,532.85,512.1,517.65,529.6333333333333,541.6166666666667,520.8666666666667,508.8833333333333,500.1166666666667,-0.6175604761295336,SELL,128704,67382234.45,518.65,519.8666666666667
GPPL,152.25,147.3,150.2,152.5333333333333,154.86666666666665,149.91666666666666,147.58333333333331,144.96666666666667,0.1889938854919387,SKIP,323858,48560208.3,151.2,148.91666666666666
GPTINFRA,198.0,186.15,187.85,195.1833333333333,202.51666666666665,190.66666666666666,183.33333333333331,178.81666666666666,-1.4772727272727253,SELL,20136,3838224.05,188.85,189.66666666666666
GRAVITA,188.5,181.0,182.0,186.66666666666669,191.33333333333334,183.83333333333334,179.16666666666669,176.33333333333334,-0.9972801450589353,SELL,150908,27729066.05,183.0,182.83333333333334
GREAVESCOT,145.8,138.25,145.1,147.84999999999997,150.6,143.04999999999998,140.29999999999995,135.49999999999997,1.4330653617616298,BUY,3681493,528638893.65,146.1,142.04999999999998
GREENPLY,312.1,304.5,306.05,310.6,315.15000000000003,307.55,303.0,299.95,-0.4877255730775483,SKIP,369358,113543967.1,307.05,306.55
GRINDWELL,530.0,518.0,522.85,529.2333333333333,535.6166666666667,523.6166666666667,517.2333333333333,511.6166666666667,-0.14641754464143328,SKIP,6853,3592311.7,523.85,522.6166666666667
GSFC,136.4,132.3,135.1,136.90000000000003,138.70000000000002,134.60000000000002,132.80000000000004,130.50000000000003,0.3714710252600085,SKIP,2765375,372892473.5,136.1,133.60000000000002
GSPL,183.75,180.2,181.85,183.66666666666663,185.48333333333332,181.9333333333333,180.11666666666662,178.3833333333333,-0.04580432392816841,SKIP,84391,15313514.1,182.85,180.9333333333333
GTPL,149.6,144.0,144.85,148.3,151.75,146.15,142.70000000000002,140.55,-0.8894970920287454,SELL,7697,1128262.9,145.85,145.15
GUFICBIO,158.0,138.8,155.6,162.79999999999995,169.99999999999997,150.79999999999998,143.59999999999997,131.6,3.183023872679053,SKIP,1266101,192184586.2,156.6,149.79999999999998
GUJAPOLLO,236.55,225.0,226.3,233.56666666666666,240.83333333333334,229.28333333333333,222.01666666666665,217.73333333333332,-1.3011557752416893,SELL,11919,2735497.65,227.3,228.28333333333333
HARRMALAYA,114.85,110.6,111.0,113.69999999999999,116.39999999999999,112.14999999999999,109.44999999999999,107.89999999999999,-1.025412394115017,SELL,51289,5764122.6,112.0,111.14999999999999
HAVELLS,553.1,543.3,547.95,552.9333333333334,557.9166666666667,548.1166666666667,543.1333333333333,538.3166666666666,-0.03040715176208753,SKIP,725367,397380505.5,548.95,547.1166666666667
HCG,324.25,302.3,308.1,320.8,333.5,311.55,298.85,289.6,-1.1073663938372618,SELL,40927,12641549.25,309.1,310.55
HDFC,435.0,426.9,426.9,432.29999999999995,437.7,429.59999999999997,424.19999999999993,421.49999999999994,-0.6284916201117293,SELL,43800,18842760.0,427.9,428.59999999999997
HDFCLIFE,513.95,499.0,509.95,516.2666666666668,522.5833333333335,507.6333333333334,501.3166666666667,492.68333333333334,0.4563661435419146,SKIP,1444181,731298315.85,510.95,506.6333333333334
HEIDELBERG,153.7,150.0,153.1,154.5333333333333,155.96666666666664,152.26666666666665,150.83333333333331,148.56666666666666,0.5472854640980798,SKIP,63326,9628354.95,154.1,151.26666666666665
HERCULES,138.85,132.65,133.7,137.48333333333332,141.26666666666665,135.06666666666666,131.28333333333333,128.86666666666667,-1.0118460019743394,SELL,34802,4697981.0,134.7,134.06666666666666
HEXAWARE,407.0,392.3,402.9,409.1666666666666,415.4333333333333,400.7333333333333,394.4666666666666,386.0333333333333,0.5406754283813057,SKIP,2662736,1068968435.2,403.9,399.7333333333333
HGINFRA,335.0,325.6,328.7,333.9333333333333,339.16666666666663,329.76666666666665,324.5333333333333,320.3666666666667,-0.3234610330536732,SKIP,57708,19149319.85,329.7,328.76666666666665
HIKAL,261.8,252.0,254.1,259.93333333333334,265.76666666666665,255.96666666666667,250.13333333333333,246.16666666666666,-0.7292616226071132,SELL,370387,95656576.55,255.1,254.96666666666667
HIMATSEIDE,373.35,366.0,368.75,372.73333333333323,376.71666666666664,369.3666666666666,365.3833333333332,362.0166666666666,-0.1669524411154095,SKIP,40640,15011357.8,369.75,368.3666666666666
HINDALCO,239.85,232.8,238.7,241.43333333333328,244.16666666666663,237.11666666666665,234.3833333333333,230.06666666666666,0.6677444296056834,BUY,8701503,2055962478.95,239.7,236.11666666666665
HINDCOMPOS,462.0,455.0,459.35,462.5666666666666,465.7833333333333,458.7833333333333,455.5666666666666,451.7833333333333,0.12351509427109089,SKIP,2295,1049982.75,460.35,457.7833333333333
HINDOILEXP,125.1,122.0,122.35,124.29999999999998,126.24999999999999,123.14999999999999,121.19999999999999,120.05,-0.6496142915144111,SELL,407217,50242730.6,123.35,122.14999999999999
HINDPETRO,308.0,293.4,307.0,312.20000000000005,317.40000000000003,302.8,297.6,288.2,1.3870541611624796,BUY,7646964,2327085206.8,308.0,301.8
HINDZINC,305.6,299.5,300.8,304.4333333333334,308.0666666666667,301.9666666666667,298.33333333333337,295.8666666666667,-0.38635610994591635,SKIP,1129761,341443658.1,301.8,300.9666666666667
HIRECT,145.85,140.1,143.35,146.1,148.85,143.1,140.35,137.35,0.17470300489168414,SKIP,4629,663032.45,144.35,142.1
HITECH,439.0,417.0,433.85,442.9,451.95,429.95,420.9,407.95,0.9070822188626664,BUY,48484,20768074.15,434.85,428.95
HITECHCORP,157.0,152.5,157.0,158.5,160.0,155.5,154.0,151.0,0.964630225080386,BUY,2031,315911.65,158.0,154.5
HITECHGEAR,487.75,471.2,482.75,489.93333333333334,497.1166666666667,480.56666666666666,473.3833333333333,464.01666666666665,0.45432475549698353,SKIP,10848,5224701.9,483.75,479.56666666666666
HMVL,217.9,211.0,212.75,216.76666666666665,220.78333333333333,213.88333333333333,209.86666666666665,206.98333333333332,-0.5298838930881287,SKIP,11728,2501172.85,213.75,212.88333333333333
HOVS,224.35,205.0,219.85,227.8,235.75,216.4,208.45000000000002,197.05,1.5942698706099763,SKIP,4227,931794.4,220.85,215.4
HPL,125.7,114.95,119.5,125.14999999999999,130.8,120.05,114.39999999999999,109.3,-0.458142440649727,SKIP,309456,37526012.5,120.5,119.05
HSCL,141.85,123.0,139.55,146.60000000000002,153.65,134.8,127.75000000000003,115.95000000000002,3.5237388724035603,SKIP,6246495,850347888.45,140.55,133.8
HSIL,385.0,376.0,382.25,386.16666666666663,390.0833333333333,381.0833333333333,377.16666666666663,372.0833333333333,0.3061447627378139,SKIP,130915,49691522.1,383.25,380.0833333333333
IBREALEST,211.95,205.8,209.5,212.36666666666667,215.23333333333332,209.08333333333334,206.2166666666667,202.93333333333337,0.19928258270226729,SKIP,5417575,1132884968.35,210.5,208.08333333333334
IBVENTURES,348.8,327.5,339.6,349.76666666666665,359.93333333333334,338.6333333333333,328.46666666666664,317.3333333333333,0.2854611674377489,SKIP,197784,66913681.9,340.6,337.6333333333333
IBVENTURES,525.0,498.0,512.5,525.6666666666666,538.8333333333333,511.8333333333333,498.66666666666663,484.8333333333333,0.13025073266037493,SKIP,4507340,2318797636.65,513.5,510.8333333333333
ICICIBANK,314.5,300.0,309.3,315.8666666666667,322.43333333333334,307.93333333333334,301.3666666666667,293.43333333333334,0.4438190084433885,SKIP,87176185,26929185010.65,310.3,306.93333333333334
ICICIGOLD,287.55,283.35,283.35,286.1500000000001,288.95000000000005,284.75000000000006,281.9500000000001,280.55000000000007,-0.491659350307299,SKIP,2344,667637.7,284.35,283.75000000000006
ICICINF100,116.81,116.1,116.56,116.88000000000002,117.20000000000002,116.49000000000001,116.17000000000002,115.78,0.060090994935181705,SKIP,850,99097.87,117.56,115.49000000000001
ICICINIFTY,111.0,109.0,110.41,111.27333333333331,112.13666666666666,110.13666666666666,109.27333333333331,108.13666666666666,0.24817650797494678,SKIP,34268,3789938.48,111.41,109.13666666666666
ICICIPRULI,450.35,439.1,441.85,448.4333333333334,455.0166666666667,443.7666666666667,437.1833333333334,432.5166666666667,-0.43190866070758327,SKIP,807434,358635582.35,442.85,442.7666666666667
ICICISENSX,369.7,367.85,367.85,369.08333333333337,370.31666666666666,368.4666666666667,367.2333333333334,366.61666666666673,-0.16736023159037658,SKIP,279,102965.48,368.85,367.4666666666667
IDFNIFTYET,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,0.0,SKIP,22,2363.9,108.45,106.45
IFGLEXPOR,245.0,235.35,236.15,242.3166666666667,248.48333333333335,238.83333333333334,232.66666666666669,229.18333333333334,-1.1235170969993036,SELL,8999,2136817.65,237.15,237.83333333333334
IGL,270.0,260.3,268.15,271.99999999999994,275.84999999999997,266.15,262.29999999999995,256.45,0.751455945895172,BUY,5176974,1367926722.6,269.15,265.15
IITL,121.05,114.25,121.05,123.31666666666669,125.58333333333334,118.78333333333335,116.5166666666667,111.98333333333335,1.9082362845516918,SKIP,953,113932.0,122.05,117.78333333333335
IMFA,467.95,446.0,448.6,462.3666666666668,476.1333333333334,454.1833333333334,440.4166666666668,432.2333333333334,-1.2293126857730075,SELL,43892,19995416.9,449.6,453.1833333333334
INDHOTEL,147.85,143.55,144.15,146.8166666666666,149.4833333333333,145.1833333333333,142.51666666666662,140.88333333333333,-0.7117437722419722,SELL,516604,75049685.2,145.15,144.1833333333333
INDIACEM,141.5,137.3,138.35,140.79999999999995,143.24999999999997,139.04999999999998,136.59999999999997,134.85,-0.5034160373966118,SKIP,1884768,262177387.65,139.35,138.04999999999998
INDIAGLYCO,577.8,566.65,568.95,575.6166666666667,582.2833333333333,571.1333333333333,564.4666666666667,559.9833333333333,-0.38228084510329413,SKIP,207487,118700465.15,569.95,570.1333333333333
INDIANB,349.0,319.45,340.9,353.45,366.0,336.45,323.9,306.9,1.3226333779164776,BUY,4714431,1592390305.7,341.9,335.45
INDIANCARD,169.9,157.7,160.5,167.70000000000005,174.90000000000003,162.70000000000002,155.50000000000003,150.5,-1.3521819299324012,SELL,3227,528244.85,161.5,161.70000000000002
INDIANHUME,342.6,332.5,336.3,341.76666666666677,347.2333333333334,337.1333333333334,331.66666666666674,327.03333333333336,-0.2471821237888188,SKIP,6423,2153346.85,337.3,336.1333333333334
INDNIPPON,600.0,524.4,585.5,615.5333333333334,645.5666666666667,569.9666666666667,539.9333333333334,494.3666666666667,2.725305573425341,SKIP,112684,65689606.15,586.5,568.9666666666667
INDOCO,195.85,192.0,193.6,195.63333333333338,197.66666666666669,193.8166666666667,191.7833333333334,189.9666666666667,-0.11178949178778759,SKIP,14639,2837779.85,194.6,192.8166666666667
INDOTECH,191.45,187.2,187.55,190.2666666666667,192.98333333333335,188.73333333333335,186.0166666666667,184.48333333333335,-0.6269869304132836,SELL,3453,650387.1,188.55,187.73333333333335
INDTERRAIN,185.0,180.5,184.0,185.83333333333331,187.66666666666666,183.16666666666666,181.33333333333331,178.66666666666666,0.4549590536851735,SKIP,12541,2283553.2,185.0,182.16666666666666
INFIBEAM,169.5,167.0,169.05,170.03333333333336,171.01666666666668,168.51666666666668,167.53333333333336,166.01666666666668,0.31648699436257427,SKIP,3519454,593580739.55,170.05,167.51666666666668
INFINITE,488.9,486.5,486.5,488.1,489.7,487.3,485.70000000000005,484.90000000000003,-0.16416991586292046,SKIP,5049,2459015.3,487.5,486.3
INFRABEES,352.86,348.45,350.95,353.0566666666667,355.16333333333336,350.75333333333333,348.64666666666665,346.3433333333333,0.05606979263679841,SKIP,220,77008.97,351.95,349.75333333333333
INFRATEL,324.5,319.6,321.0,323.79999999999995,326.59999999999997,321.7,318.9,316.8,-0.2175940317065554,SKIP,7307907,2343958756.0,322.0,320.7
INGERRAND,693.0,658.8,665.95,686.3666666666668,706.7833333333334,672.5833333333334,652.1666666666667,638.3833333333333,-0.9862470573658766,SELL,39407,26585502.6,666.95,671.5833333333334
INOXLEISUR,305.0,282.0,299.95,309.30000000000007,318.65000000000003,295.65000000000003,286.30000000000007,272.65000000000003,1.4544224589886534,BUY,1119296,332494088.0,300.95,294.65000000000003
INOXWIND,111.45,106.55,110.05,112.15000000000002,114.25000000000001,109.35000000000001,107.25000000000001,104.45,0.6401463191586544,BUY,107097,11627355.9,111.05,108.35000000000001
INTELLECT,214.8,207.15,210.6,214.55000000000004,218.50000000000003,210.85000000000002,206.90000000000003,203.20000000000002,-0.11856770215794565,SKIP,888767,187578774.5,211.6,209.85000000000002
IOC,166.85,161.5,166.55,168.43333333333334,170.31666666666666,164.96666666666667,163.08333333333334,159.61666666666667,0.9597898565366797,BUY,12126899,2004282620.9,167.55,163.96666666666667
IPAPPM,357.0,345.95,349.05,355.3833333333334,361.7166666666667,350.6666666666667,344.33333333333337,339.6166666666667,-0.4610266159695839,SKIP,87255,30671940.6,350.05,349.6666666666667
IRB,270.4,260.1,261.75,268.0666666666666,274.38333333333327,264.0833333333333,257.76666666666665,253.78333333333336,-0.8835594824865817,SELL,2020952,531338714.7,262.75,263.0833333333333
ISEC,369.9,363.0,363.85,368.16666666666663,372.4833333333333,365.5833333333333,361.26666666666665,358.68333333333334,-0.4741281057670276,SKIP,302167,110221027.3,364.85,364.5833333333333
ISFT,604.75,590.6,598.9,605.5666666666667,612.2333333333333,598.0833333333334,591.4166666666667,583.9333333333334,0.136547303887408,SKIP,9401,5634063.8,599.9,597.0833333333334
ITC,285.95,282.0,282.7,285.1,287.5,283.55,281.15000000000003,279.6,-0.2997707635337763,SKIP,6588906,1868021837.55,283.7,282.55
ITDC,466.9,457.55,459.4,465.0166666666666,470.63333333333327,461.2833333333333,455.66666666666663,451.93333333333334,-0.40828124435451657,SKIP,14591,6722908.35,460.4,460.2833333333333
ITDCEM,167.0,161.0,166.1,168.40000000000003,170.70000000000002,164.70000000000002,162.40000000000003,158.70000000000002,0.8500303582270656,BUY,390752,64788520.35,167.1,163.70000000000002
ITI,115.9,113.5,114.2,115.56666666666669,116.93333333333335,114.53333333333335,113.16666666666669,112.13333333333334,-0.29103608847497914,SKIP,189567,21728267.05,115.2,113.53333333333335
